id,kodas,name
darbo_kodas_5156, 815902,Skrybėlių formų gamybos mašinų operatorius
darbo_kodas_5157, 815903,Juostelių [kaspinų] gamybos mašinų operatorius
darbo_kodas_5158, 815904,Drabužių sukirpimo mašinų operatorius
darbo_kodas_5159, 815905,Tekstilės gaminių sukirpimo mašinų operatorius
darbo_kodas_5160, 815906,Veltinių gobtuvų formavimo mašinų operatorius
darbo_kodas_5161, 815907,Skrybėlių gamybos mašinų operatorius
darbo_kodas_5162, 815908,Čiužinių gamybos mašinų operatorius
darbo_kodas_5163, 815909,Kailinių gaminių modelių gamybos mašinų operatorius
darbo_kodas_5164, 815910,Odinių gaminių modelių gamybos mašinų operatorius
darbo_kodas_5165, 815911,Technologinės įrangos remontininkas
darbo_kodas_5166, 816,Maisto ir panašių produktų gamybos mašinų operatoriai
darbo_kodas_5167, 8160,Maisto ir panašių produktų gamybos mašinų operatoriai
darbo_kodas_5168, 816001,Valgomųjų ledų gamybos įrenginių operatorius
darbo_kodas_5169, 816002,Cukraus gamybos centrifugų operatorius
darbo_kodas_5170, 816003,Žuvies konservavimo skardinėse įrenginių operatorius
darbo_kodas_5171, 816004,Mėsos konservavimo skardinėse įrenginių operatorius
darbo_kodas_5172, 816005,Žuvies perdirbimo įrenginių operatorius
darbo_kodas_5173, 816006,Žuvies produktų gamybos įrenginių operatorius
darbo_kodas_5174, 816007,Žuvies šaldymo įrenginių operatorius
darbo_kodas_5175, 816008,Mėsos šaldymo įrenginių operatorius
darbo_kodas_5176, 816009,Mėsos perdirbimo įrenginių operatorius
darbo_kodas_5177, 816010,Mėsos produktų gamybos įrenginių operatorius
darbo_kodas_5178, 816011,Žuvies konservavimo įrenginių operatorius
darbo_kodas_5179, 816012,Mėsos konservavimo įrenginių operatorius
darbo_kodas_5180, 816013,Žuvies sterilizavimo įrenginių operatorius
darbo_kodas_5181, 816014,Mėsos sterilizavimo įrenginių operatorius
darbo_kodas_5182, 816015,Skerdenos plovimo mašinų operatorius
darbo_kodas_5183, 816016,Mėsos ir žuvies autoklavo operatorius
darbo_kodas_5184, 816017,Riebalų gamybos aparatininkas
darbo_kodas_5185, 816018,Riebalų pašalinimo įrangos operatorius
darbo_kodas_5186, 816019,Gyvulių skerdimo įrangos operatorius
darbo_kodas_5187, 816020,Pieno produktų gamybos įrenginių operatorius
darbo_kodas_5188, 816021,Pieno produktų šaldytuvų operatorius
darbo_kodas_5189, 816022,Pieno miltelių gamybos įrenginių operatorius
darbo_kodas_5190, 816023,Pieno perdirbimo įrenginių operatorius
darbo_kodas_5191, 816024,Pieno produktų pasterizavimo įrenginių operatorius
darbo_kodas_5192, 816025,Pieno pasterizavimo įrenginių operatorius
darbo_kodas_5193, 816026,Kondensuoto pieno vakuuminio išgarinimo aparato operatorius
darbo_kodas_5194, 816027,Pieno pasterizavimo ir atšaldymo įrenginių operatorius
darbo_kodas_5195, 816028,Pieno perdirbimo aparatininkas
darbo_kodas_5196, 816029,Valgomųjų ledų gamybos mašinų operatorius
darbo_kodas_5197, 816030,Grūdų perdirbimo įrenginių operatorius
darbo_kodas_5198, 816031,Grūdų lukštenimo mašinų operatorius
darbo_kodas_5199, 816032,Grūdų gliaudymo mašinų operatorius
darbo_kodas_5200, 816033,Grūdų malimo įrenginių operatorius
darbo_kodas_5201, 816034,Malūnininkas
darbo_kodas_5202, 816035,Malimo įrenginio operatorius
darbo_kodas_5203, 816036,Grūdų džiovyklos operatorius
darbo_kodas_5204, 816037,Grūdų valymo mašinų operatorius
darbo_kodas_5205, 816038,Elevatoriaus linijų ir siurbiamųjų tinklų operatorius
darbo_kodas_5206, 816039,Kepyklos įrenginių operatorius
darbo_kodas_5207, 816040,Duonos kepimo įrenginių operatorius
darbo_kodas_5208, 816041,Javų produktų gamybos įrenginių operatorius
darbo_kodas_5209, 816042,Šokolado gamybos įrenginių operatorius
darbo_kodas_5210, 816043,Šokolado produktų gamybos įrenginių operatorius
darbo_kodas_5211, 816044,Šokolado liejimo kriauklėse įrenginių operatorius
darbo_kodas_5212, 816045,Konditerijos gaminių gamybos įrenginių operatorius
darbo_kodas_5213, 816046,Makaronų gaminių gamybos įrenginių operatorius
darbo_kodas_5214, 816047,Tešlos maišymo įrenginių operatorius
darbo_kodas_5215, 816048,Vaisių ir daržovių konservavimo įrenginių operatorius
darbo_kodas_5216, 816049,Maisto produktų dehidratavimo įrenginių operatorius
darbo_kodas_5217, 816050,Maisto produktų džiovinimo įrenginių operatorius
darbo_kodas_5218, 816051,Valgomųjų riešutų apdorojimo įrenginių operatorius
darbo_kodas_5219, 816052,Valgomojo aliejaus gamybos įrenginių operatorius
darbo_kodas_5220, 816053,Vaisių ir daržovių šaldymo įrenginių operatorius
darbo_kodas_5221, 816054,Vaisių ir daržovių sulčių gamybos įrenginių operatorius
darbo_kodas_5222, 816055,Vaisių ir daržovių perdirbimo įrenginių operatorius
darbo_kodas_5223, 816056,Margarino gamybos įrenginių operatorius
darbo_kodas_5224, 816057,Valgomojo aliejaus preso operatorius
darbo_kodas_5225, 816058,Vaisių preso operatorius
darbo_kodas_5226, 816059,Riebalų perdirbimo įrenginių operatorius
darbo_kodas_5227, 816060,Vaisių ir daržovių sterilizavimo įrenginių operatorius
darbo_kodas_5228, 816061,Vaisių ir daržovių plovimo mašinų operatorius
darbo_kodas_5229, 816062,Vaisių ir daržovių autoklavo operatorius
darbo_kodas_5230, 816063,Riebalų autoklavo operatorius
darbo_kodas_5231, 816064,Maisto esencijų garinimo įrangos operatorius
darbo_kodas_5232, 816065,Riebalų hidrinimo įrangos operatorius
darbo_kodas_5233, 816066,Maisto produktų vakuuminės orkaitės operatorius
darbo_kodas_5234, 816067,Maisto esencijų vakuuminio aparato operatorius
darbo_kodas_5235, 816068,Cukraus rafinavimo įrenginių operatorius
darbo_kodas_5236, 816069,Cukraus gamybos įrenginių operatorius
darbo_kodas_5237, 816070,Cukrinių runkelių cukraus difuzoriaus operatorius
darbo_kodas_5238, 816071,Difuzijos įrenginio operatorius
darbo_kodas_5239, 816072,Defekavimo ir sotinimo įrenginio operatorius
darbo_kodas_5240, 816073,Garinimo stoties operatorius
darbo_kodas_5241, 816074,Cukraus kristalizavimo įrenginio operatorius
darbo_kodas_5242, 816075,Runkelių plovyklos operatorius
darbo_kodas_5243, 816076,Runkelių tiektuvo operatorius
darbo_kodas_5244, 816077,Runkelių pjaustytuvo operatorius
darbo_kodas_5245, 816078,Išspaudų džiovintuvo operatorius
darbo_kodas_5246, 816079,Išspaudų granuliatoriaus operatorius
darbo_kodas_5247, 816080,Maisto produktų gamybos technologinės linijos operatorius
darbo_kodas_5248, 816081,Kavos maišymo įrenginių operatorius
darbo_kodas_5249, 816082,Arbatos maišymo įrenginių operatorius
darbo_kodas_5250, 816083,Kakavos pupelių apdorojimo mašinų operatorius
darbo_kodas_5251, 816084,Kavos pupelių apdorojimo mašinų operatorius
darbo_kodas_5252, 816085,Arbatos lapelių apdorojimo mašinų operatorius
darbo_kodas_5253, 816086,Kakavos pupelių skrudinimo įrenginio operatorius
darbo_kodas_5254, 816087,Kavos pupelių skrudinimo įrenginio operatorius
darbo_kodas_5255, 816088,Kakavos pupelių sijotojas
darbo_kodas_5256, 816089,Salyklo gamybos įrenginių operatorius
darbo_kodas_5257, 816090,Gaiviųjų gėrimų gamybos įrenginių operatorius
darbo_kodas_5258, 816091,Acto gamybos įrenginių operatorius
darbo_kodas_5259, 816092,Butelių plovimo įrangos operatorius
darbo_kodas_5260, 816093,Apynių džiovinimo įrangos operatorius
darbo_kodas_5261, 816094,Tabako maišymo įrangos operatorius
darbo_kodas_5262, 816095,Tabako perdirbimo įrenginių operatorius
darbo_kodas_5263, 816096,Tabako produktų gamybos įrenginių operatorius
darbo_kodas_5264, 816097,Alkoholinių gėrimų gamybos įrenginių operatorius
darbo_kodas_5265, 817,Medienos apdirbimo ir popieriaus gamybos įrenginių operatoriai
darbo_kodas_5266, 8171,Popieriaus plaušienos paruošimo ir popieriaus gamybos įrenginių operatoriai
darbo_kodas_5267, 817101,Medienos smulkintuvo operatorius
darbo_kodas_5268, 817102,Medienos defibrerio operatorius
darbo_kodas_5269, 817103,Medienos plaušintuvo operatorius
darbo_kodas_5270, 817104,Popieriaus plaušienos malimo mašinos operatorius
darbo_kodas_5271, 817105,Popieriaus balinimo mašinos operatorius
darbo_kodas_5272, 817106,Popieriaus plaušienos autoklavo operatorius
darbo_kodas_5273, 817107,Popieriaus plaušienos smulkintuvo operatorius
darbo_kodas_5274, 817108,Popieriaus plaušienos tirpinimo įrenginio operatorius
darbo_kodas_5275, 817109,Popieriaus plaušienos gamybos įrenginio operatorius
darbo_kodas_5276, 817110,Celiuliozės malėjas
darbo_kodas_5277, 817111,Plaušienos malėjas
darbo_kodas_5278, 817112,Defibrerio operatorius
darbo_kodas_5279, 817113,Kartono gamybos mašinos operatorius
darbo_kodas_5280, 817114,Popieriaus padengimo mašinos operatorius
darbo_kodas_5281, 817115,Popieriaus gamybos mašinos operatorius
darbo_kodas_5282, 817116,Popieriaus apdorojimo mašinos operatorius
darbo_kodas_5283, 817117,Popieriaus gamybos įrenginių operatorius
darbo_kodas_5284, 817118,Superkalandro operatorius
darbo_kodas_5285, 817119,Kietojo kartono preso operatorius
darbo_kodas_5286, 817120,Džiovinimo krosnių operatorius
darbo_kodas_5287, 817121,Kartono dirbinių gamintojas
darbo_kodas_5288, 817122,Popieriaus kalandruotojas
darbo_kodas_5289, 817123,Impregnavimo įrenginių operatorius
darbo_kodas_5290, 817124,Popieriaus džiovinimo mašinos operatorius
darbo_kodas_5291, 817125,Popieriaus rūšiuotojas
darbo_kodas_5292, 817126,Popierinių šeivų gamybos mašinų mašinistas
darbo_kodas_5293, 817127,Popierinių šeivų pjaustytojas
darbo_kodas_5294, 817128,Sąsiuvinių agregato operatorius
darbo_kodas_5295, 817129,Sąsiuvinių agregato operatorius priėmėjas
darbo_kodas_5296, 817130,Sąsiuvinių automatinės linijos operatorius
darbo_kodas_5297, 817131,Sąsiuvinių automatinės linijos operatorius priėmėjas
darbo_kodas_5298, 817132,Sąsiuvinių automatinės linijos operatoriaus padėjėjas
darbo_kodas_5299, 817133,Makulatūros presuotojas
darbo_kodas_5300, 8172,Medienos apdirbimo įrenginių operatoriai
darbo_kodas_5301, 817201,Lukšto drožimo staklių operatorius
darbo_kodas_5302, 817202,Medienos pjovimo staklių operatorius
darbo_kodas_5303, 817203,Medienos gręžimo mašinų operatorius
darbo_kodas_5304, 817204,Lukšto pjaustymo mašinų operatorius
darbo_kodas_5305, 817205,Medienos pjaustymo mašinų operatorius
darbo_kodas_5306, 817206,Medienos frezavimo mašinų operatorius
darbo_kodas_5307, 817207,Medienos obliavimo mašinų operatorius
darbo_kodas_5308, 817208,Lukšto klojimo mašinų operatorius
darbo_kodas_5309, 817209,Medienos džiovinimo mašinos operatorius
darbo_kodas_5310, 817210,Medienos formavimo mašinų operatorius
darbo_kodas_5311, 817211,Medienos skutimo mašinų operatorius
darbo_kodas_5312, 817212,Medienos grūdinimo mašinų operatorius
darbo_kodas_5313, 817213,Medienos įmirkymo mašinų operatorius
darbo_kodas_5314, 817214,Medienos apdorojimo mašinų operatorius
darbo_kodas_5315, 817215,Juostinio pjūklo operatorius
darbo_kodas_5316, 817216,Gaterininkas
darbo_kodas_5317, 817217,Lentpjūvės operatorius
darbo_kodas_5318, 817218,Lentpjūvės juostinio pjūklo operatorius
darbo_kodas_5319, 817219,Medienos apdorojimo įrenginio operatorius
darbo_kodas_5320, 817220,Sluoksniuotosios medienos preso operatorius
darbo_kodas_5321, 817221,Lukšto preso operatorius
darbo_kodas_5322, 817222,Briaunų pjovėjas
darbo_kodas_5323, 817223,Lentpjūvės pjovėjas
darbo_kodas_5324, 817224,Medienos šlifavimo mašinų operatorius
darbo_kodas_5325, 818,Kiti stacionariųjų įrenginių ir mašinų operatoriai
darbo_kodas_5326, 8181,Stiklo ir keramikos gamybos įrenginių operatoriai
darbo_kodas_5327, 818101,Stiklo tekinimo staklių derintojas operatorius
darbo_kodas_5328, 818102,Stiklo atkaitinimo krosnies operatorius
darbo_kodas_5329, 818103,Stiklinių gaminių krosnies operatorius
darbo_kodas_5330, 818104,Degimo krosnies operatorius
darbo_kodas_5331, 818105,Stiklo lydkrosnės operatorius
darbo_kodas_5332, 818106,Stiklo grūdinimo krosnies operatorius
darbo_kodas_5333, 818107,Plytų ir plytelių degimo krosnies operatorius
darbo_kodas_5334, 818108,Plytų ir plytelių džiovinimo krosnies operatorius
darbo_kodas_5335, 818109,Plytų ir plytelių orkaitinės degimo krosnies operatorius
darbo_kodas_5336, 818110,Plytų ir plytelių retortinės degimo krosnies operatorius
darbo_kodas_5337, 818111,Flotacinio stiklo degimo krosnies operatorius
darbo_kodas_5338, 818112,Keramikos ir porceliano degimo krosnies operatorius
darbo_kodas_5339, 818113,Keramikos ir porceliano matinio degimo krosnies operatorius
darbo_kodas_5340, 818114,Keramikos ir porceliano džiovinimo krosnies operatorius
darbo_kodas_5341, 818115,Keramikos ir porceliano glazūravimo krosnies operatorius
darbo_kodas_5342, 818116,Keramikos ir porceliano orkaitinės degimo krosnies operatorius
darbo_kodas_5343, 818117,Plytelių glazūravimo krosnies operatorius
darbo_kodas_5344, 818118,Stiklo grūdinimo mašinų operatorius
darbo_kodas_5345, 818119,Stiklo pūtimo mašinų operatorius
darbo_kodas_5346, 818120,Butelių gamybos mašinų operatorius
darbo_kodas_5347, 818121,Keramikos ir porceliano liejimo mašinų operatorius
darbo_kodas_5348, 818122,Keramikos gamybos mašinų operatorius
darbo_kodas_5349, 818123,Stiklo pjaustymo mašinų operatorius
darbo_kodas_5350, 818124,Stiklo traukimo mašinų operatorius
darbo_kodas_5351, 818125,Stiklo gręžimo mašinų operatorius
darbo_kodas_5352, 818126,Stiklo smulkinimo mašinų operatorius
darbo_kodas_5353, 818127,Stiklo šlifavimo mašinų operatorius
darbo_kodas_5354, 818128,Keramikos gręžimo mašinų operatorius
darbo_kodas_5355, 818129,Keramikos smulkinimo mašinų operatorius
darbo_kodas_5356, 818130,Keramikos šlifavimo mašinų operatorius
darbo_kodas_5357, 818131,Stiklo graviravimo mašinų operatorius
darbo_kodas_5358, 818132,Stiklo ėsdinimo mašinų operatorius
darbo_kodas_5359, 818133,Stiklo apdailos mašinų operatorius
darbo_kodas_5360, 818134,Stiklo gamybos mašinų operatorius
darbo_kodas_5361, 818135,Stiklinių gaminių gamybos mašinų operatorius
darbo_kodas_5362, 818136,Stiklinių strypų gamybos mašinų operatorius
darbo_kodas_5363, 818137,Stiklinių vamzdžių gamybos mašinų operatorius
darbo_kodas_5364, 818138,Stiklo liejimo mašinų operatorius
darbo_kodas_5365, 818139,Keramikos dažymo mašinų operatorius
darbo_kodas_5366, 818140,Stiklo dažymo mašinų operatorius
darbo_kodas_5367, 818141,Stiklo lakštų formavimo mašinų operatorius
darbo_kodas_5368, 818142,Stiklo poliravimo mašinų operatorius
darbo_kodas_5369, 818143,Stiklinių lęšių poliravimo mašinų operatorius
darbo_kodas_5370, 818144,Stiklo lakštų poliravimo mašinų operatorius
darbo_kodas_5371, 818145,Keraminių ir porcelianinių gaminių gamybos mašinų operatorius
darbo_kodas_5372, 818146,Džiovinimo būgnų ir krosnių operatorius
darbo_kodas_5373, 818147,Stiklo presavimo mašinų operatorius
darbo_kodas_5374, 818148,Stiklo lakštų valcavimo staklyno operatorius
darbo_kodas_5375, 818149,Stiklo lenkimo mašinų operatorius
darbo_kodas_5376, 818150,Stiklo semtuvo operatorius
darbo_kodas_5377, 818151,Stiklo smėliasrautės operatorius
darbo_kodas_5378, 818152,Akvadaguotojas
darbo_kodas_5379, 818153,Stiklo gaminių atkaitintojas
darbo_kodas_5380, 818154,Įkrovos užpylėjas
darbo_kodas_5381, 818155,Stiklo gamybos kompresorinių įrenginių mašinistas
darbo_kodas_5382, 818156,Stiklo formavimo operatorius
darbo_kodas_5383, 818157,Stiklo lydytojas
darbo_kodas_5384, 818158,Stiklo paketų gamybos operatorius
darbo_kodas_5385, 818159,Stiklo gamybos kontrolierius
darbo_kodas_5386, 818160,Fritų degimo krosnies operatorius
darbo_kodas_5387, 818161,Šlikerio gamybos mašinų operatorius
darbo_kodas_5388, 818162,Stiklo pluošto gamybos mašinų operatorius
darbo_kodas_5389, 818163,Glazūros gamybos mašinų operatorius
darbo_kodas_5390, 818164,Molio malimo mašinų operatorius
darbo_kodas_5391, 818165,Glazūros malimo mašinų operatorius
darbo_kodas_5392, 818166,Abrazyvų maišymo mašinų operatorius
darbo_kodas_5393, 818167,Molio maišymo mašinų operatorius
darbo_kodas_5394, 818168,Stiklo maišymo mašinų operatorius
darbo_kodas_5395, 818169,Glazūros maišymo mašinų operatorius
darbo_kodas_5396, 818170,Keramikos ir porceliano formų preso operatorius
darbo_kodas_5397, 818171,Molio minkytuvo operatorius
darbo_kodas_5398, 818172,Molio ekstruzijos preso operatorius
darbo_kodas_5399, 818173,Molio filtravimo preso operatorius
darbo_kodas_5400, 818174,Cheminėje ir panašioje technologijoje naudojamų maišytuvų operatorius
darbo_kodas_5401, 8182,Garo variklių ir katilų operatoriai
darbo_kodas_5402, 818201,Katilinės kūrikas
darbo_kodas_5403, 818202,Lokomotyvo katilo kūrikas
darbo_kodas_5404, 818203,Laivo kūrikas
darbo_kodas_5405, 818204,Katilinės garo reguliuotojas
darbo_kodas_5406, 818205,Lokomotyvo katilo operatorius
darbo_kodas_5407, 818206,Laivo katilo operatorius
darbo_kodas_5408, 818207,Garo mašinos operatorius
darbo_kodas_5409, 818208,Šilumos punkto operatorius
darbo_kodas_5410, 818209,Katilinės operatorius
darbo_kodas_5411, 818210,Turbinų įrangos prižiūrėtojas
darbo_kodas_5412, 818211,Katilinės aparatininkas
darbo_kodas_5413, 818212,Turbinų skyriaus mašinistas
darbo_kodas_5414, 818213,Katilinės meistras
darbo_kodas_5415, 818214,Ledo gamybos mašinų operatorius
darbo_kodas_5416, 818215,Oro kompresoriaus operatorius
darbo_kodas_5417, 818216,Dujų kompresoriaus operatorius
darbo_kodas_5418, 818217,Šaldymo įrenginių operatorius
darbo_kodas_5419, 818218,Šaldyklos operatorius
darbo_kodas_5420, 818219,Vėdinimo įrangos operatorius
darbo_kodas_5421, 818220,Kilnojamojo kompresoriaus mašinistas
darbo_kodas_5422, 818221,Kilnojamojo didelio slėgio kompresoriaus mašinistas
darbo_kodas_5423, 818222,Kilnojamųjų kompresorių su vidaus degimo varikliais mašinistas
darbo_kodas_5424, 818223,Vidaus degimo variklių mašinistas
darbo_kodas_5425, 818224,Valdymo pulto operatorius
darbo_kodas_5426, 8183,"Pakavimo, pilstymo į butelius ir ženklinimo (etiketėmis) operatoriai"
darbo_kodas_5427, 818301,Pilstymo į butelius įrenginių operatorius
darbo_kodas_5428, 818302,Ženklinimo įrangos operatorius
darbo_kodas_5429, 818303,Dangtelių dėjimo įrangos operatorius
darbo_kodas_5430, 818304,Konteinerių pildymo įrenginių operatorius
darbo_kodas_5431, 818305,Etikečių klijavimo įrangos operatorius
darbo_kodas_5432, 818306,Prekių žymėjimo įrangos operatorius
darbo_kodas_5433, 818307,Pakavimo įrangos operatorius
darbo_kodas_5434, 818308,Antspaudavimo įrangos operatorius
darbo_kodas_5435, 818309,Pakavimo į ryšulius preso operatorius
darbo_kodas_5436, 818310,Operatorius pakuotojas
darbo_kodas_5437, 818311,Žymėtojas
darbo_kodas_5438, 818312,Fasavimo ir pakavimo automato operatorius
darbo_kodas_5439, 8189,Kitur nepriskirti stacionariųjų įrenginių ir mašinų operatoriai
darbo_kodas_5440, 818902,Izoliavimo mašinų operatorius
darbo_kodas_5441, 818903,Granuliatoriaus operatorius
darbo_kodas_5442, 818905,Mikrograndynų gamybos įrenginių operatorius
darbo_kodas_5443, 818906,Kabelių ir lynų sujungimo įrangos operatorius
darbo_kodas_5444, 818907,Apvijimo mašinų operatorius
darbo_kodas_5445, 818909,Oro skirstymo aparatininkas
darbo_kodas_5446, 818911,Kopijavimo ir dauginimo mašinų operatorius
darbo_kodas_5447, 818912,Durpių briketų preso operatorius
darbo_kodas_5448, 818913,Durpių presavimo įrenginių operatorius
darbo_kodas_5449, 818914,Indaplovės operatorius
darbo_kodas_5450, 82,Surinkėjai
darbo_kodas_5451, 821,Surinkėjai
darbo_kodas_5452, 8211,Mechaninių mašinų surinkėjai
darbo_kodas_5453, 821101,Žemės ūkio mašinų surinkėjas
darbo_kodas_5454, 821102,Orlaivių surinkėjas
darbo_kodas_5455, 821103,Grunto vežimo mašinų surinkėjas
darbo_kodas_5456, 821104,Lėktuvų variklių surinkėjas
darbo_kodas_5457, 821105,Vidaus degimo variklių surinkėjas
darbo_kodas_5458, 821106,Laivų variklių surinkėjas
darbo_kodas_5459, 821107,Transporto priemonių variklių surinkėjas
darbo_kodas_5460, 821108,Garo variklių surinkėjas
darbo_kodas_5461, 821109,Pramonės mašinų surinkėjas
darbo_kodas_5462, 821110,Staklių surinkėjas
darbo_kodas_5463, 821111,Mechaninių mašinų surinkėjas
darbo_kodas_5464, 821112,Transporto priemonių surinkimo mašinų operatorius
darbo_kodas_5465, 821113,Kasybos mašinų surinkėjas
darbo_kodas_5466, 821114,Spausdinimo mašinų surinkėjas
darbo_kodas_5467, 821115,Tekstilės mašinų surinkėjas
darbo_kodas_5468, 821116,Turbinų surinkėjas
darbo_kodas_5469, 821117,Transporto priemonių surinkėjas
darbo_kodas_5470, 821118,Medienos apdirbimo mašinų surinkėjas
darbo_kodas_5471, 821119,Transporto priemonių surinkimo linijos operatorius
darbo_kodas_5472, 821120,Orlaivių surinkimo linijos operatorius
darbo_kodas_5473, 821121,Surinkimo linijos (išskyrus variklinių transporto priemonių ir orlaivių surikimą) operatorius
darbo_kodas_5474, 8212,Elektrinės ir elektroninės įrangos surinkėjai
darbo_kodas_5475, 821201,Elektrinių komponentų surinkėjas
darbo_kodas_5476, 821202,Elektrinės įrangos surinkėjas
darbo_kodas_5477, 821203,Inkaro apvijų vijimo įrangos operatorius
darbo_kodas_5478, 821204,Rotoriaus apvijų vijimo įrangos operatorius
darbo_kodas_5479, 821205,Statoriaus apvijų vijimo įrangos operatorius
darbo_kodas_5480, 821206,Transformatoriaus apvijų vijimo įrangos operatorius
darbo_kodas_5481, 821207,Garso ir vaizdo aparatūros surinkėjas
darbo_kodas_5482, 821208,Laikrodžių surinkėjas
darbo_kodas_5483, 821209,Nerankinių laikrodžių surinkėjas
darbo_kodas_5484, 821210,Elektroninių komponentų surinkėjas
darbo_kodas_5485, 821211,Elektroninės įrangos surinkėjas
darbo_kodas_5486, 821212,Klausos aparatų surinkėjas
darbo_kodas_5487, 821213,Mikroelektronikos įrangos surinkėjas
darbo_kodas_5488, 821214,Įstaigos įrangos surinkėjas
darbo_kodas_5489, 821215,Tiksliųjų prietaisų surinkėjas
darbo_kodas_5490, 821216,Radijo aparatų surinkėjas
darbo_kodas_5491, 821217,Televizorių surinkėjas
darbo_kodas_5492, 821218,Elektroninių rankinių laikrodžių surinkėjas
darbo_kodas_5493, 821219,Kaitinimo siūlų vijimo įrangos operatorius
darbo_kodas_5494, 821220,Radioelektroninės aparatūros ir prietaisų surinkėjas
darbo_kodas_5495, 8219,Kitur nepriskirti surinkėjai
darbo_kodas_5496, 821901,Baldų iš lakštinio metalo surinkėjas
darbo_kodas_5497, 821902,Metalinių gaminių surinkėjas
darbo_kodas_5498, 821903,Plastikinių gaminių surinkėjas
darbo_kodas_5499, 821904,Guminių gaminių surinkėjas
darbo_kodas_5500, 821905,Padangų montuotojas
darbo_kodas_5501, 821906,Žaislų surinkėjas
darbo_kodas_5502, 821907,Sporto reikmenų surinkėjas
darbo_kodas_5503, 821908,Medinių baldų surinkėjas
darbo_kodas_5504, 821909,Medinių gaminių surinkėjas
darbo_kodas_5505, 821910,Odinių gaminių surinkėjas
darbo_kodas_5506, 821911,Kartoninių gaminių surinkėjas
darbo_kodas_5507, 821912,Tekstilės gaminių surinkėjas
darbo_kodas_5508, 821913,Mišrios sudėties gaminių surinkėjas
darbo_kodas_5509, 83,Vairuotojai ir judamųjų įrenginių operatoriai
darbo_kodas_5510, 831,Lokomotyvų mašinistai ir giminiškų profesijų darbininkai
darbo_kodas_5511, 8311,Lokomotyvų mašinistai
darbo_kodas_5512, 831101,Garvežio mašinistas
darbo_kodas_5513, 831102,Autodrezinos [automotrisės] keliamojo krano mašinistas
darbo_kodas_5514, 831103,Karjero mašinos operatorius
darbo_kodas_5515, 831104,Lokomotyvo mašinistas
darbo_kodas_5516, 831105,Motorvežio mašinistas
darbo_kodas_5517, 831106,Motorvežio mašinisto padėjėjas
darbo_kodas_5518, 831107,Elektros stoties mašinistas
darbo_kodas_5519, 831108,Lokomotyvo mašinisto padėjėjas
darbo_kodas_5520, 831109,Garvežio mašinisto padėjėjas
darbo_kodas_5521, 831110,Šilumvežio mašinistas
darbo_kodas_5522, 831111,Šilumvežio mašinisto padėjėjas
darbo_kodas_5523, 831112,Savaeigio vagono mašinistas
darbo_kodas_5524, 831113,Dozuojamojo vagono mašinistas
darbo_kodas_5525, 831114,Dozuojamojo vagono mašinisto padėjėjas
darbo_kodas_5526, 831115,Autodrezinos mašinistas
darbo_kodas_5527, 831116,Drezinos mašinistas
darbo_kodas_5528, 831117,Drezinos mašinisto padėjėjas
darbo_kodas_5529, 831118,Dyzelinio traukinio mašinistas
darbo_kodas_5530, 831119,Dyzelinio traukinio mašinisto padėjėjas
darbo_kodas_5531, 831120,Elektrinio traukinio mašinistas
darbo_kodas_5532, 831121,Elektrinio traukinio mašinisto padėjėjas
darbo_kodas_5533, 831122,Geležinkelio tiesinimo ir lyginimo mašinų mašinistas
darbo_kodas_5534, 8312,"Geležinkelio ratstabdininkai, signalizuotojai ir iešmininkai"
darbo_kodas_5535, 831201,Centralizacijos posto operatorius
darbo_kodas_5536, 831202,Vyresnysis ratstabdininkas
darbo_kodas_5537, 831203,Skirstymo stoties vagonų sukabintojas
darbo_kodas_5538, 831204,Iešmininkas
darbo_kodas_5539, 831205,Geležinkelio signalizuotojas
darbo_kodas_5540, 831206,Vagonų priėmėjas
darbo_kodas_5541, 831207,Lokomotyvų priėmėjas
darbo_kodas_5542, 831208,Darbų skirstytojas {geležinkelio transportas}
darbo_kodas_5543, 831209,Kelio montuotojas
darbo_kodas_5544, 831210,Kelio darbininkas
darbo_kodas_5545, 831211,Stoties budėtojas
darbo_kodas_5546, 831212,Krovinių tvarkymo budintysis kontrolierius
darbo_kodas_5547, 831213,Cisterninių vagonų apžiūrėtojas
darbo_kodas_5548, 831214,Sąstatų formuotojas
darbo_kodas_5549, 831215,Traukinių derintojas
darbo_kodas_5550, 831216,Vagonų techninės kontrolės punkto operatorius
darbo_kodas_5551, 831217,Vagonų tikrintojas
darbo_kodas_5552, 831218,Vagonų tikrintojas remontininkas
darbo_kodas_5553, 831219,Vagonų plovyklos operatorius
darbo_kodas_5554, 831220,Lokomotyvų tvarkdarys
darbo_kodas_5555, 831221,Stoties tvarkdarys
darbo_kodas_5556, 831222,Stoties darbininkas
darbo_kodas_5557, 831223,Ratstabdininkas
darbo_kodas_5558, 831224,Refrižeratorinių riedmenų įrangos operatorius
darbo_kodas_5559, 831225,Refrižeratorinių vagonų sekcijos mechanikas
darbo_kodas_5560, 831226,Refrižeratorinių vagonų sekcijų prižiūrėtojas
darbo_kodas_5561, 831227,Traukinių dokumentų skyriaus operatorius
darbo_kodas_5562, 831228,Traukinių eismo tvarkdarys
darbo_kodas_5563, 831229,Traukinių priėmėjas
darbo_kodas_5564, 831230,Skirstymo kalnelio operatorius
darbo_kodas_5565, 832,"Lengvųjų automobilių, furgonų ir motociklų vairuotojai"
darbo_kodas_5566, 8321,Motociklų vairuotojai
