id,code,name,active
evrk_N773930,N773930,Automobilinių namelių nuoma,TRUE
evrk_N773940,N773940,"Konteinerių, kilnojamųjų platformų ir padėklų nuoma",TRUE
evrk_N773950,N773950,Pramoninių elektrinių ir neelektrinių mašinų nuoma,TRUE
evrk_N773960,N773960,Radijo ir televizijos įrenginių nuoma,TRUE
evrk_N773970,N773970,Ryšių įrenginių nuoma,TRUE
evrk_N773980,N773980,Matavimo ir kontrolės įrenginių nuoma,TRUE
evrk_N774000,N774000,"Intelektinės nuosavybės ir panašių produktų, išskyrus autorių teisių saugomus objektus, išperkamoji nuoma",TRUE
evrk_N774000,N774000,"Intelektinės nuosavybės ir panašių produktų, išskyrus autorių teisių saugomus objektus, išperkamoji nuoma",TRUE
evrk_N780000,N780000,Įdarbinimo veikla,TRUE
evrk_N781000,N781000,Įdarbinimo agentūrų veikla,TRUE
evrk_N781000,N781000,Įdarbinimo agentūrų veikla,TRUE
evrk_N782000,N782000,Laikinojo įdarbinimo agentūrų veikla,TRUE
evrk_N782000,N782000,Laikinojo įdarbinimo agentūrų veikla,TRUE
evrk_N783000,N783000,Kitas darbo jėgos teikimas,TRUE
evrk_N783000,N783000,Kitas darbo jėgos teikimas,TRUE
evrk_N790000,N790000,"Kelionių agentūrų, ekskursijų organizatorių, išankstinio užsakymo paslaugų ir susijusi veikla",TRUE
evrk_N791000,N791000,Kelionių agentūrų ir ekskursijų organizatorių veikla,TRUE
evrk_N791100,N791100,Kelionių agentūrų veikla,TRUE
evrk_N791200,N791200,Ekskursijų organizatorių veikla,TRUE
evrk_N799000,N799000,Kitų išankstinio užsakymo ir susijusių paslaugų veikla,TRUE
evrk_N799000,N799000,Kitų išankstinio užsakymo ir susijusių paslaugų veikla,TRUE
evrk_N800000,N800000,Apsaugos ir tyrimo veikla,TRUE
evrk_N801000,N801000,Privati apsauga,TRUE
evrk_N801000,N801000,Privati apsauga,TRUE
evrk_N802000,N802000,Apsaugos sistemų paslaugų veikla,TRUE
evrk_N802000,N802000,Apsaugos sistemų paslaugų veikla,TRUE
evrk_N803000,N803000,Tyrimo veikla,TRUE
evrk_N803000,N803000,Tyrimo veikla,TRUE
evrk_N810000,N810000,Pastatų aptarnavimas ir kraštovaizdžio tvarkymas,TRUE
evrk_N811000,N811000,Kombinuota patalpų funkcionavimo užtikrinimo veikla,TRUE
evrk_N811000,N811000,Kombinuota patalpų funkcionavimo užtikrinimo veikla,TRUE
evrk_N812000,N812000,Valymo veikla,TRUE
evrk_N812100,N812100,Paprastasis pastatų valymas,TRUE
evrk_N812200,N812200,Kita pastatų ir pramoninio valymo veikla,TRUE
evrk_N812900,N812900,Kita valymo veikla,TRUE
evrk_N813000,N813000,Kraštovaizdžio tvarkymas,TRUE
evrk_N813000,N813000,Kraštovaizdžio tvarkymas,TRUE
evrk_N820000,N820000,"Administracinė veikla, įstaigų ir kitų verslo įmonių aptarnavimo veikla",TRUE
evrk_N821000,N821000,Įstaigų administracinė ir aptarnavimo veikla,TRUE
evrk_N821100,N821100,Kombinuotųjų įstaigos administracinių paslaugų veikla,TRUE
evrk_N821900,N821900,"Fotokopijavimo, dokumentų rengimo ir kita specializuota įstaigai būdingų paslaugų veikla",TRUE
evrk_N822000,N822000,Užsakomųjų informacinių paslaugų centrų veikla,TRUE
evrk_N822000,N822000,Užsakomųjų informacinių paslaugų centrų veikla,TRUE
evrk_N823000,N823000,Posėdžių ir verslo renginių organizavimas,TRUE
evrk_N823000,N823000,Posėdžių ir verslo renginių organizavimas,TRUE
evrk_N829000,N829000,Niekur kitur nepriskirta verslui būdingų paslaugų veikla,TRUE
evrk_N829100,N829100,Išieškojimo agentūrų ir kredito biurų veikla,TRUE
evrk_N829200,N829200,Fasavimo ir pakavimo veikla,TRUE
evrk_N829900,N829900,"Kita, niekur kitur nepriskirta, verslui būdingų paslaugų veikla",TRUE
evrk_O840000,O840000,Viešasis valdymas ir gynyba; privalomasis socialinis draudimas,TRUE
evrk_O841000,O841000,Valstybės valdymas ir bendroji ekonominė bei socialinė bendruomenės politika,TRUE
evrk_O841100,O841100,Bendroji viešojo valdymo veikla,TRUE
evrk_O841110,O841110,Lietuvos Respublikos apskričių veikla,TRUE
evrk_O841120,O841120,Lietuvos Respublikos savivaldybių veikla,TRUE
evrk_O841130,O841130,Lietuvos Respublikos seniūnijų veikla,TRUE
evrk_O841140,O841140,Iždo valdymas ir priežiūra,TRUE
evrk_O841150,O841150,Biudžeto vykdymas ir valstybinių fondų tvarkymas,TRUE
evrk_O841160,O841160,Centrinių administracinių institucijų įstatymų leidžiamoji ir vykdomoji veikla,TRUE
evrk_O841170,O841170,Vadovavimas muitinės tarnyboms ir jų veikla,TRUE
evrk_O841180,O841180,Vadovavimas statistikos ir sociologijos tarnyboms įvairiuose valstybės valdymo lygiuose bei jų veikla,TRUE
evrk_O841200,O841200,"Sveikatos priežiūros, švietimo, kultūros ir kitų socialinių paslaugų, išskyrus socialinį draudimą, veiklos reguliavimas",TRUE
evrk_O841300,O841300,Verslo veiklos reguliavimas ir parama efektyviau ją organizuoti,TRUE
evrk_O842000,O842000,Bendruomenei teikiamų paslaugų užtikrinimas,TRUE
evrk_O842100,O842100,Užsienio reikalai,TRUE
evrk_O842200,O842200,Gynybos veikla,TRUE
evrk_O842300,O842300,Teisingumo ir teisminė veikla,TRUE
evrk_O842400,O842400,Viešosios tvarkos ir apsaugos veikla,TRUE
evrk_O842500,O842500,Priešgaisrinių tarnybų veikla,TRUE
evrk_O843000,O843000,Privalomojo (valstybinio) socialinio draudimo veikla,TRUE
evrk_O843000,O843000,Privalomojo (valstybinio) socialinio draudimo veikla,TRUE
evrk_P850000,P850000,Švietimas,TRUE
evrk_P851000,P851000,Ikimokyklinis ugdymas,TRUE
evrk_P851000,P851000,Ikimokyklinis ugdymas,TRUE
evrk_P851010,P851010,Ikimokyklinio amžiaus vaikų ugdymas,TRUE
evrk_P851020,P851020,Priešmokyklinio amžiaus vaikų ugdymas,TRUE
evrk_P852000,P852000,Pradinis ugdymas,TRUE
evrk_P852000,P852000,Pradinis ugdymas,TRUE
evrk_P853000,P853000,Vidurinis ugdymas,TRUE
evrk_P853100,P853100,Bendrasis vidurinis ugdymas,TRUE
evrk_P853110,P853110,Pagrindinis ugdymas,TRUE
evrk_P853120,P853120,Vidurinis ugdymas,TRUE
evrk_P853200,P853200,Techninis ir profesinis vidurinis mokymas,TRUE
evrk_P854000,P854000,Aukštasis mokslas,TRUE
evrk_P854100,P854100,Aukštojo mokslo laipsnio nesuteikiantis mokymas baigus vidurinę mokyklą,TRUE
evrk_P854200,P854200,Aukštasis (tretinis) mokslas,TRUE
evrk_P854210,P854210,Aukštasis neuniversitetinis mokslas,TRUE
evrk_P854220,P854220,Aukštasis universitetinis mokslas,TRUE
evrk_P854230,P854230,Doktorantūra,TRUE
evrk_P855000,P855000,Kitas mokymas,TRUE
evrk_P855100,P855100,Sportinis ir rekreacinis švietimas,TRUE
evrk_P855200,P855200,Kultūrinis švietimas,TRUE
evrk_P855300,P855300,Vairavimo mokyklų veikla,TRUE
evrk_P855900,P855900,"Kitas, niekur kitur nepriskirtas, švietimas",TRUE
evrk_P856000,P856000,Švietimui būdingų paslaugų veikla,TRUE
evrk_P856000,P856000,Švietimui būdingų paslaugų veikla,TRUE
evrk_Q860000,Q860000,Žmonių sveikatos priežiūros veikla,TRUE
evrk_Q861000,Q861000,Ligoninių veikla,TRUE
evrk_Q861000,Q861000,Ligoninių veikla,TRUE
evrk_Q861010,Q861010,Bendrosios paskirties ligoninių veikla,TRUE
evrk_Q861020,Q861020,Specializuotųjų ligoninių veikla,TRUE
evrk_Q861030,Q861030,Reabilitacijos ligoninių veikla,TRUE
evrk_Q861040,Q861040,Slaugos ligoninių veikla,TRUE
evrk_Q862000,Q862000,Medicininės ir odontologinės praktikos veikla,TRUE
evrk_Q862100,Q862100,Bendrosios praktikos gydytojų veikla,TRUE
evrk_Q862200,Q862200,Gydytojų specialistų veikla,TRUE
evrk_Q862300,Q862300,Odontologinės praktikos veikla,TRUE
evrk_Q869000,Q869000,Kita žmonių sveikatos priežiūros veikla,TRUE
evrk_Q869000,Q869000,Kita žmonių sveikatos priežiūros veikla,TRUE
evrk_Q869010,Q869010,Viduriniojo medicinos personalo paslaugų teikimas ligoniams ne ligoninėse,TRUE
evrk_Q869020,Q869020,Kraujo perpylimo įstaigų ir kraujo bankų veikla,TRUE
evrk_Q869030,Q869030,Medicinos laboratorijų veikla,TRUE
evrk_Q869040,Q869040,Greitosios pagalbos veikla,TRUE
evrk_Q870000,Q870000,Kita stacionarinė globos veikla,TRUE
evrk_Q871000,Q871000,Stacionarinė slaugos įstaigų veikla,TRUE
evrk_Q871000,Q871000,Stacionarinė slaugos įstaigų veikla,TRUE
evrk_Q872000,Q872000,"Stacionarinė protiškai atsilikusių, psichikos ligonių, sergančiųjų priklausomybės ligomis globos veikla",TRUE
evrk_Q872000,Q872000,"Stacionarinė protiškai atsilikusių, psichikos ligonių, sergančiųjų priklausomybės ligomis globos veikla",TRUE
evrk_Q873000,Q873000,Stacionarinė pagyvenusių ir neįgaliųjų asmenų globos veikla,TRUE
evrk_Q873000,Q873000,Stacionarinė pagyvenusių ir neįgaliųjų asmenų globos veikla,TRUE
evrk_Q879000,Q879000,Kita stacionarinė globos veikla,TRUE
evrk_Q879000,Q879000,Kita stacionarinė globos veikla,TRUE
evrk_Q880000,Q880000,Nesusijusio su apgyvendinimu socialinio darbo veikla,TRUE
evrk_Q881000,Q881000,Nesusijusio su apgyvendinimu socialinio darbo su pagyvenusiais ir neįgaliaisiais asmenimis veikla,TRUE
evrk_Q881000,Q881000,Nesusijusio su apgyvendinimu socialinio darbo su pagyvenusiais ir neįgaliaisiais asmenimis veikla,TRUE
evrk_Q889000,Q889000,"Kita, nesusijusi su apgyvendinimu, socialinio darbo veikla",TRUE
evrk_Q889100,Q889100,Vaikų dienos priežiūros veikla,TRUE
evrk_Q889900,Q889900,"Kita, niekur kitur nepriskirta, nesusijusi su apgyvendinimu socialinio darbo veikla",TRUE
evrk_R900000,R900000,"Kūrybinė, meninė ir pramogų organizavimo veikla",TRUE
evrk_R900000,R900000,"Kūrybinė, meninė ir pramogų organizavimo veikla",TRUE
evrk_R900100,R900100,Scenos pastatymų veikla,TRUE
evrk_R900200,R900200,Scenos pastatymams būdingų paslaugų veikla,TRUE
evrk_R900300,R900300,Meninė kūryba,TRUE
evrk_R900400,R900400,Meno įrenginių eksploatavimo veikla,TRUE
evrk_R910000,R910000,"Bibliotekų, archyvų, muziejų ir kita kultūrinė veikla",TRUE
evrk_R910000,R910000,"Bibliotekų, archyvų, muziejų ir kita kultūrinė veikla",TRUE
evrk_R910100,R910100,Bibliotekų ir archyvų veikla,TRUE
evrk_R910200,R910200,Muziejų veikla,TRUE
evrk_R910300,R910300,Istorinių vietų ir pastatų bei panašių turistų lankomų vietų eksploatavimas,TRUE
evrk_R910400,R910400,Botanikos ir zoologijos sodų bei gamtos rezervatų veikla,TRUE
evrk_R910410,R910410,Zoologijos sodų veikla,TRUE
evrk_R910420,R910420,Botanikos sodų veikla,TRUE
evrk_R910430,R910430,Gamtos rezervatų ir draustinių veikla,TRUE
evrk_R920000,R920000,Azartinių žaidimų ir lažybų organizavimo veikla,TRUE
evrk_R920000,R920000,Azartinių žaidimų ir lažybų organizavimo veikla,TRUE
evrk_R920000,R920000,Azartinių žaidimų ir lažybų organizavimo veikla,TRUE
evrk_R920010,R920010,Loterijų organizavimo veikla,TRUE
evrk_R920020,R920020,Azartinių lošimų ir lažybų organizavimo veikla,TRUE
evrk_R920030,R920030,Kitų azartinių žaidimų organizavimo veikla,TRUE
evrk_R930000,R930000,"Sportinė veikla, pramogų ir poilsio organizavimo veikla",TRUE
evrk_R931000,R931000,Sportinė veikla,TRUE
evrk_R931100,R931100,Sporto įrenginių eksploatavimas,TRUE
evrk_R931200,R931200,Sporto klubų veikla,TRUE
evrk_R931300,R931300,Kūno rengybos centrų veikla,TRUE
evrk_R931900,R931900,Kita sportinė veikla,TRUE
evrk_R931910,R931910,Sportinė ar mėgėjų medžioklė bei su ja susijusi veikla,TRUE
evrk_R931920,R931920,Sportinė ar mėgėjų žvejyba bei su ja susijusi veikla,TRUE
evrk_R932000,R932000,Pramogų ir poilsio organizavimo veikla,TRUE
evrk_R932100,R932100,Atrakcionų ir teminių parkų veikla,TRUE
evrk_R932900,R932900,Kita pramogų ir poilsio organizavimo veikla,TRUE
evrk_S940000,S940000,Narystės organizacijų veikla,TRUE
evrk_S941000,S941000,"Verslininkų, darbdavių ir profesinių narystės organizacijų veikla",TRUE
evrk_S941100,S941100,Verslininkų ir darbdavių narystės organizacijų veikla,TRUE
evrk_S941200,S941200,Profesinių narystės organizacijų veikla,TRUE
evrk_S942000,S942000,Profesinių sąjungų veikla,TRUE
evrk_S942000,S942000,Profesinių sąjungų veikla,TRUE
evrk_S949000,S949000,Kitų narystės organizacijų veikla,TRUE
evrk_S949100,S949100,Religinių organizacijų veikla,TRUE
evrk_S949110,S949110,Religinių bendrijų veikla,TRUE
evrk_S949120,S949120,Vienuolynų veikla,TRUE
evrk_S949200,S949200,Politinių organizacijų veikla,TRUE
evrk_S949900,S949900,"Kitų, niekur kitur nepriskirtų, narystės organizacijų veikla",TRUE
evrk_S950000,S950000,Kompiuterių ir asmeninių bei namų ūkio reikmenų taisymas,TRUE
evrk_S951000,S951000,Kompiuterių ir ryšių įrangos remontas,TRUE
evrk_S951100,S951100,Kompiuterių ir išorinės įrangos remontas,TRUE
evrk_S951200,S951200,Ryšių įrangos remontas,TRUE
evrk_S951210,S951210,Ryšio sistemų techninė priežiūra,TRUE
evrk_S952000,S952000,Asmeninių ir namų ūkio reikmenų taisymas,TRUE
evrk_S952100,S952100,Vartotojiškos elektroninės įrangos remontas,TRUE
evrk_S952200,S952200,"Buitinių aparatų ir prietaisų, namų bei sodo įrangos remontas",TRUE
evrk_S952300,S952300,Avalynės ir odos gaminių taisymas,TRUE
evrk_S952400,S952400,Baldų ir interjero reikmenų taisymas,TRUE
evrk_S952500,S952500,Įvairių tipų laikrodžių ir juvelyrinių dirbinių taisymas,TRUE
evrk_S952900,S952900,Kitų asmeninių ir namų ūkio reikmenų taisymas,TRUE
evrk_S960000,S960000,Kita asmenų aptarnavimo veikla,TRUE
evrk_S960000,S960000,Kita asmenų aptarnavimo veikla,TRUE
evrk_S960100,S960100,Tekstilės ir kailių gaminių skalbimas ir (sausasis) valymas,TRUE
evrk_S960200,S960200,Kirpyklų ir kitų grožio salonų veikla,TRUE
evrk_S960300,S960300,Laidotuvių ir su jomis susijusi veikla,TRUE
evrk_S960400,S960400,Fizinės gerovės užtikrinimo veikla,TRUE
evrk_S960900,S960900,"Kita, niekur kitur nepriskirta, asmenų aptarnavimo veikla",TRUE
evrk_T970000,T970000,"Namų ūkių, samdančių namų ūkio personalą, veikla",TRUE
evrk_T970000,T970000,"Namų ūkių, samdančių namų ūkio personalą, veikla",TRUE
evrk_T970000,T970000,"Namų ūkių, samdančių namų ūkio personalą, veikla",TRUE
evrk_T980000,T980000,"Privačių namų ūkių veikla, susijusi su savoms reikmėms tenkinti skirtų nediferencijuojamų gaminių gamyba ir paslaugų teikimu",TRUE
evrk_T981000,T981000,"Privačių namų ūkių veikla, susijusi su savoms reikmėms tenkinti skirtų nediferencijuojamų gaminių ar reikmenų gamyba",TRUE
evrk_T981000,T981000,"Privačių namų ūkių veikla, susijusi su savoms reikmėms tenkinti skirtų nediferencijuojamų gaminių ar reikmenų gamyba",TRUE
evrk_T982000,T982000,"Privačių namų ūkių veikla, susijusi su savoms reikmėms tenkinti skirtų nediferencijuojamų paslaugų teikimu",TRUE
evrk_T982000,T982000,"Privačių namų ūkių veikla, susijusi su savoms reikmėms tenkinti skirtų nediferencijuojamų paslaugų teikimu",TRUE
evrk_U990000,U990000,Ekstrateritorinių organizacijų ir įstaigų veikla,TRUE
evrk_U990000,U990000,Ekstrateritorinių organizacijų ir įstaigų veikla,TRUE
evrk_U990000,U990000,Ekstrateritorinių organizacijų ir įstaigų veikla,TRUE
